Address,Annual Flow,Average Hours Per Week,City,Coal,Comments,District Cool,District Heat,Electricity,Emission Factor1,Emission Factor2,Energy Intensity (ekWh/Mega Litres),Energy Intensity (ekWh/sqft),Fuel Oil 1 & 2,Fuel Oil 4 & 6,GHG Emissions (Kg),Natural Gas,Notes,Operation Name,Operation Type,Postal Code,Propane,Renewable1,Renewable2,Total Floor Area,Unit1,Unit10,Unit2,Unit3,Unit4,Unit5,Unit6,Unit7,Unit8,Unit9,Wood,full_address,geocode,lat,lng,year
3129 POMEROY LN,33.0,168,London,0.0,,0.0,0.0,0.0,0.0,0.0,193.0397,0.0,0.0,0.0,509.6248,0.0,,WESTFIELD VILLAGE PUMP STN,Facilities related to the pumping of sewage,N6P 0B6,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,"3129 POMEROY LN, London Ontario","{""lat"": 42.936817, ""lng"": -81.3114316, ""boundingbox"": [""42.9367326"", ""42.9368664"", ""-81.3115174"", ""-81.311371""]}",42.936817,-81.3114316,2011
3225 DINGMAN DR,590.0,168,London,0.0,,0.0,0.0,0.0,0.0,0.0,128.98875,80.61797,0.0,0.0,0.0,0.0,,WESTMINSTER POLLUTION PLANT,Facilities related to the pumping of sewage,N6E 3W9,0.0,0.0,0.0,944.0,Square feet,,kWh,,,,,,,,0.0,"3225 DINGMAN DR, London Ontario","{""lat"": 42.9134040667762, ""lng"": -81.2163056844453, ""boundingbox"": [""42.913354066776"", ""42.913454066776"", ""-81.216355684445"", ""-81.216255684445""]}",42.9134040667762,-81.2163056844453,2011
603 WONDERLAND RD S,1214.598,168,London,0.0,,0.0,0.0,0.0,0.0,0.0,81.13995,73.82204,0.0,0.0,0.0,0.0,Water Pumping Station - Metered,WESTMOUNT PUMP STN,Facilities related to the pumping of water,N6J 4G7,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,"603 WONDERLAND RD S, London Ontario","{""lat"": 42.9538612727273, ""lng"": -81.2908736948052, ""boundingbox"": [""42.953811272727"", ""42.953911272727"", ""-81.290923694805"", ""-81.290823694805""]}",42.9538612727273,-81.2908736948052,2011
2080 WICKERSON RD,217.685,168,London,0.0,,0.0,0.0,0.0,0.0,0.0,490.60036,95.35388,0.0,0.0,0.0,0.0,Water Pumping Station - Metered,WICKERSON PUMP STN,Facilities related to the pumping of water,N6K 5C4,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,"2080 WICKERSON RD, London Ontario","{""lat"": 42.9491795080899, ""lng"": -81.3503068588759, ""boundingbox"": [""42.94912950809"", ""42.94922950809"", ""-81.350356858876"", ""-81.350256858876""]}",42.9491795080899,-81.35030685887591,2011
1554 WILTON GROVE,0.0,70,London,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.77902,0.0,0.0,0.0,0.0,,WILTON GROVE STORAGE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N6N 1M4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic meter,,,,,,,0.0,"1554 WILTON GROVE, London Ontario","{""lat"": 42.9344818, ""lng"": -81.2082381, ""boundingbox"": [""42.9344318"", ""42.9345318"", ""-81.2082881"", ""-81.2081881""]}",42.9344818,-81.20823809999997,2011
4695 DINGMAN DR,1430.46,168,London,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WONDERLAND PUMP STN,Facilities related to the pumping of sewage,N6L 1H4,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,"4695 DINGMAN DR, London Ontario","{""lat"": 42.9092062899543, ""lng"": -81.2643052471073, ""boundingbox"": [""42.909156289954"", ""42.909256289954"", ""-81.264355247107"", ""-81.264255247107""]}",42.9092062899543,-81.2643052471073,2011
603 WONDERLAND RD S,9623.97,168,London,0.0,,0.0,0.0,0.0,0.0,0.0,38.11021,299.64994,0.0,0.0,0.0,0.0,Duplicate from Line 116 above,WONDERLAND RD S PUMP STN WSTM,Facilities related to the pumping of water,N6H 3E5,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,"603 WONDERLAND RD S, London Ontario","{""lat"": 42.9538612727273, ""lng"": -81.2908736948052, ""boundingbox"": [""42.953811272727"", ""42.953911272727"", ""-81.290923694805"", ""-81.290823694805""]}",42.9538612727273,-81.2908736948052,2011
1153 ADELAIDE ST N,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,56.54368,0.0,0.0,0.0,0.0,,ADELAIDE OPS CTRE - 1153,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N5Y 2N4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.023021,-81.248902,2016
1201 ADELAIDE ST N,10161.6,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,465.66642,366.81519,0.0,0.0,0.0,0.0,,ADELAIDE PCP,Facilities related to the treatment of sewage,N5Y 2N4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.0114376,-81.24279609999998,2016
1201 ADELAIDE ST N,8720.8,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,196.17277,0.0,0.0,0.0,0.0,0.0,,ADELAIDE PUMP STN,Facilities related to the pumping of sewage,N5Y 2N4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.0114376,-81.24279609999998,2016
3901 WEST GRAHAM PL,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,74.01995,0.0,0.0,0.0,0.0,,ADMIN-PCP,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N6P 1G4,0.0,0.0,0.0,825.0,Square feet,,kWh,,,,,,,,0.0,,,42.9161701,-81.3205858,2016
663 BATHURST ST,0.0,50,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,59.76951,0.0,0.0,0.0,0.0,,AJ TYLER - MAIN BLDG & (E) WATER/SEWER BLDG,"Administrative offices and related facilities, including municipal council chambers",N5Z 1P8,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.98485520000001,-81.2304173,2016
663 BATHURST ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,24.00441,0.0,0.0,0.0,0.0,,AJ TYLER - UNIT QUONSE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N5Z 1P8,0.0,0.0,0.0,0.0,Square feet,,,Cubic Meter,,,,,,,0.0,,,42.98485520000001,-81.2304173,2016
663 BATHURST ST,0.0,50,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.330690000000004,0.0,0.0,0.0,0.0,,AJ TYLER BLDG -# 1 WATER STORAGE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N5Z 1P8,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.98485520000001,-81.2304173,2016
665 BATHURST ST,0.0,50,LONDON,0.0,,0.0,0.0,61.87727,0.0,0.0,0.0,514.8955599999998,0.0,0.0,0.0,0.0,,AJ TYLER BLDG- STORES BLDG,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N5Z 1P8,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.983331400000004,-81.2362615,2016
663 BATHURST ST,0.0,50,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,24.547639999999998,0.0,0.0,0.0,0.0,,AJ TYLER BLDG-# 2 SEWER STORAGE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N5Z 1P8,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.98485520000001,-81.2304173,2016
665 BATHURST ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,83.75607,0.0,0.0,238.18887,0.0,,AJ TYLER BLDG-GUARD SHED,Other,N5Z 1P8,0.0,0.0,0.0,80.0,Square feet,,kWh,,,,,,,,0.0,,,42.983331400000004,-81.2362615,2016
663 BATHURST ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.2950099999999996,0.0,0.0,946.60904,0.0,,AJ TYLER BLDG-PKG LOT,Parking garages,N5Z 1P8,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.98485520000001,-81.2304173,2016
663 BATHURST ST,0.0,50,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,13.902070000000002,0.0,0.0,0.0,0.0,,AJ TYLER BLDG-WATER/SEWER BLDG,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N5Z 1P8,0.0,0.0,0.0,0.0,Square feet,,,Cubic Meter,,,,,,,0.0,,,42.98485520000001,-81.2304173,2016
1948 WAVELL ST,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,40.52583,0.0,0.0,0.0,0.0,,ARGYLE ARENA,Indoor recreational facilities,N5V 1P4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.000208949925785,-81.16855024517321,2016
13966 MEDWAY RD,38347.4,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,129.83623,638.3181900000002,0.0,0.0,0.0,0.0,,ARVA PUMPING,Facilities related to the pumping of water,N0M 1C0,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,,,2016
555 WHARNCLIFFE RD S,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.4950700000000001,0.0,0.0,53.19998,0.0,,BASIL GROVER PK,Other,N6J 2A1,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9549594,-81.2602432483871,2016
201 WONDERLAND RD S,3092.66,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,63.59635,163.90158,0.0,0.0,0.0,0.0,,BERKSHIRE PUMP STN,Facilities related to the pumping of sewage,N6K 3T3,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9613026,-81.2933324,2016
78 RIVERSIDE DR,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.96134,0.0,0.0,0.0,0.0,,BLACKBURN FOUNTAIN-THAMES RIVER,Other,N6H 1B4,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.982714156951104,-81.2612008102205,2016
141 BONAVENTURE DR,0.0,168,LONDON,0.0,,0.0,0.0,761.90152,0.0,0.0,0.0,0.10884,0.0,0.0,27.08408,0.0,,BONAVENTURE MEADOWS-SPLASH PAD,Other,N5V 4S6,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,43.006627,-81.15576300000002,2016
1451 WHARNCLIFFE RD S,188.35,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,266.70972,133.9594,0.0,0.0,0.0,0.0,,BOSTWICK PUMP STN,Facilities related to the pumping of sewage,N6L 1J9,0.0,0.0,0.0,375.0,Square feet,,kWh,,,,,,,,0.0,,,42.9293558617346,-81.2706747389808,2016
530 CHARLOTTE ST,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.30066,0.0,0.0,0.0,0.0,,BOYLE CC,Community centres,N5W 4A4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9966771347937,-81.2186794443261,2016
24 BROOKDALE AVE,40.37,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,141.98662,0.0,0.0,0.0,203.76114,0.0,,BROOKDALE PUMP STN,Facilities related to the pumping of sewage,N6J 2W4,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9745474,-81.2673897,2016
37 TOWER LN,320.42,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,75.99518,86.96562,0.0,0.0,865.6071199999999,0.0,,BROUGHDALE PUMP STN,Facilities related to the pumping of sewage,N6A 3L1,0.0,0.0,0.0,280.0,Square feet,,kWh,,,,,,,,0.0,,,43.00869665,-81.2648525560892,2016
SEVERAL LOCATIONS,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,51.285740000000004,0.0,0.0,364.62113,0.0,,BULK WATER DISPENSING STNS,Other,N6B 1Z2,0.0,0.0,0.0,200.0,Square feet,,kWh,,,,,,,,0.0,,,,,2016
1308 NORMAN AVE,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,35.030770000000004,0.0,0.0,0.0,0.0,,BYRON CC - POLE BASE,Community centres,N6K 2A3,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.957150899999995,-81.3361288,2016
1308 NORMAN AVE,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,14.110389999999999,0.0,0.0,772.45804,0.0,,BYRON CC & POOL,Indoor swimming pools,N6K 2A3,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.957150899999995,-81.3361288,2016
1308 NORMAN AVE,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.29409,0.0,0.0,70.84361,0.0,,BYRON CC-TENNIS COURTS,Community centres,N6K 2A3,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.957150899999995,-81.3361288,2016
1322 OLD BRIDGE RD,1576.26,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,130.00964,379.49815,0.0,0.0,0.0,0.0,,BYRON PUMP STN,Facilities related to the pumping of sewage,N6K 1Y2,0.0,0.0,0.0,540.0,Square feet,,kWh,,,,,,,,0.0,,,,,2016
380 DUNDAS ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5966100000000001,0.0,0.0,42.4169,0.0,,CAMPBELL MEMORIAL PARK,Other,N6B 1V7,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9863589580645,-81.2407877451613,2016
1045 WONDERLAND RD N,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,69.17718,0.0,0.0,0.0,0.0,,CANADA GAMES AQUATIC CTR,Indoor swimming pools,N6G 2Y9,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.0028073343031,-81.30254588682091,2016
675 GROSVENOR ST,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,37.533159999999995,0.0,0.0,0.0,0.0,,CARLING ARENA,Indoor ice rinks,N5Y 3T5,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.005562,-81.23405600000002,2016
656 ELIZABETH ST,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,38.31655,0.0,0.0,0.0,0.0,,CARLING HEIGHTS OCC - SHED,Other,N5Y 6L3,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9987718,-81.233576,2016
654 ELIZABETH ST,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,58.339909999999996,0.0,0.0,0.0,0.0,,CARLING HEIGHTS OCC,Community centres,N5Y 6L3,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9987718,-81.233576,2016
136 CAVENDISH CRES,0.0,70,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.31687,0.0,0.0,130.43771,0.0,,CAVENDISH OPS CTRE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N6H 1A6,0.0,0.0,0.0,850.0,Square feet,,kWh,,,,,,,,0.0,,,42.980429724864294,-81.2671149869268,2016
550 WELLINGTON ST,0.0,70,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.00205,0.0,0.0,0.0,0.0,,CENTENNIAL HALL DISTICT COOLING,Auditoriums,N6A 3P9,0.0,0.0,0.0,0.0,Square feet,Giga Joule,,,,,,,,,0.0,,,42.9892119,-81.24660554163279,2016
550 WELLINGTON ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.75378,0.0,0.0,0.0,0.0,,CENTENNIAL HALL,Auditoriums,N6A 3P9,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,Giga Joule,0.0,,,42.9892119,-81.24660554163279,2016
1 ADELAIDE ST S,19.72,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,473.10308,0.0,0.0,0.0,0.0,,CHELSEA GREEN PUMP STN,Facilities related to the pumping of sewage,N5Z 3K2,0.0,0.0,0.0,100.0,Square feet,,kWh,,,,,,,,0.0,,,42.974344,-81.22550290000002,2016
300 DUFFERIN AVE,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.698,0.0,0.0,0.0,0.0,,CITY HALL,"Administrative offices and related facilities, including municipal council chambers",N6B 1Z2,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,,,,,,,Giga Joule,0.0,,,42.987750399999996,-81.2464214,2016
SEVERAL LOCATIONS,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.4454,0.0,0.0,79.16523000000002,0.0,,CITY OWNED PROPERTIES,Other,N6B 1Z2,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,,,2016
1610 COMMISSIONERS RD E,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.18998,0.0,0.0,0.0,0.0,,CITY WIDE SPORTS PARK,Other,N6M 1E8,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9631478928486,-81.1694038627425,2016
625 SPRINGBANK DR,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,60.70361,0.0,0.0,0.0,0.0,,CIVIC GARDEN COMPLEX,Community centres,N6K 4T1,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9625799714286,-81.2954907035714,2016
479 CLARKE RD,2162.71,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,123.73365,88.02632,0.0,0.0,0.0,0.0,,CLARKE RD PUMP STN,Facilities related to the pumping of sewage,N5W 6H1,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,43.041672,-81.1945997,2016
75 HORTON ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,93.24333,0.0,0.0,994.3842,0.0,,COAL TAR,Other,N6J 1E8,0.0,0.0,0.0,300.0,Square feet,,kWh,,,,,,,,0.0,,,,,2016
391 SOUTH STREET,0.0,168,LONDON,0.0,,0.0,0.0,7.0,0.0,0.0,0.0,0.00027,0.0,0.0,0.24884,0.0,,COLBORNE BUILDING (OLD SOUTH ST HOSPITAL),Other,N6B 1B8,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9767577363636,-81.2352473181818,2016
999 GABOR ST,74.85,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,239.90612,0.0,0.0,0.0,638.33447,0.0,,CRESTWOOD PUMP STN,Facilities related to the pumping of water,N6K4V5,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.942486834615394,-81.31131049615391,2016
710 SOUTHDALE RD E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.54933,0.0,0.0,0.0,0.0,,DEARNESS HOME,Other,N6E 1R8,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9438044,-81.225001,2016
710 SOUTHDALE RD E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.19069,0.0,0.0,0.0,0.0,,DEARNESS NG TRANSP,Other,N6E 1R8,0.0,0.0,0.0,0.0,Square feet,,,Cubic Meter,,,,,,,0.0,,,42.9438044,-81.225001,2016
1731 CHURCHILL AVE,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.73937,0.0,0.0,0.0,0.0,,EAST LIONS ARTISANS CC  & POOL,Community centres,N5W 5P4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9997093,-81.1765764,2016
1731 CHURCHILL AVE,0.0,168,LONDON,0.0,,0.0,0.0,14.6515,0.0,0.0,0.0,0.00396,0.0,0.0,0.52083,0.0,,EAST LIONS PARK-POOL,Other,N5W 5P4,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9997093,-81.1765764,2016
1313 HAMILTON RD,528.35,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,153.61700000000005,34.68528,0.0,0.0,0.0,0.0,,EAST PARK PUMP STN,Facilities related to the pumping of sewage,N5W 1B1,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.96536,-81.14412349999998,2016
449 BARKER ST,0.0,60,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.28943,0.0,0.0,345.08075,0.0,,ED BLAKE PK,Other,N5Y 5B2,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,43.0129783,-81.2303172,2016
"520 WELLINGTON ST UN 1,2,3",0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.147689999999999,0.0,0.0,0.0,0.0,,ENVIRO PROGS - RENTAL,"Administrative offices and related facilities, including municipal council chambers",N6A 3R2,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,,,2016
101 WINDERMERE RD,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,13.349020000000001,0.0,0.0,0.0,0.0,,EP WILLIAMS ESTATE,Cultural facilities,N6G 2J4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.012026,-81.291877,2016
707 EXETER RD,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,23.02231,0.0,0.0,0.0,0.0,,EXETER RD OC,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N6E 1L3,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.925397600000004,-81.22104990000003,2016
2835 SUNNINGDALE RD E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.42897,0.0,0.0,0.0,0.0,,FANSHAWE GOLF COURSE-MAIN CLUBHOUSE,Other,N5X 3Y7,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,,,2016
2835 SUNNINGDALE RD E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,13.176129999999999,0.0,0.0,0.0,0.0,,FANSHAWE GOLF COURSE-MTCE BLDG,Other,N5X 3Y7,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,,,2016
2835 SUNNINGDALE RD E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.8284100000000001,0.0,0.0,51.82892,0.0,,FANSHAWE GOLF COURSE-PARKSIDE NINE,Other,N5X 3Y7,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,,,2016
2835 SUNNINGDALE RD E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,27.29857,0.0,0.0,0.0,0.0,,FANSHAWE GOLF COURSE-SPREADER PUMP ,Other,N5X 3Y7,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,,,2016
2835 CLARKE RD,1.4,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FANSHAWE WELLS,Facilities related to the pumping of water,N5X 3Y7,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,43.041672,-81.1945997,2016
411 TECUMSEH AVE E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.50229,0.0,0.0,0.0,0.0,,FARQUHARSON ARENA,Indoor ice rinks,N6C 1T4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.96961294,-81.241548645,2016
733 WINDERMERE RD,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.41304,0.0,0.0,78.49852,0.0,,FIDO PARK FIELD HOUSE,Other,N5X 3P1,0.0,0.0,0.0,647.0,Square feet,,kWh,,,,,,,,0.0,,,43.023127,-81.24921450000002,2016
400 HORTON ST E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21.5801,0.0,0.0,0.0,0.0,,FIRE HALL # 01,Fire stations and associated offices and facilities,N6B 1L7,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.98178720000001,-81.23753470000003,2016
1103 FLORENCE ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,35.95064,0.0,0.0,0.0,0.0,,FIRE HALL # 02,Fire stations and associated offices and facilities,N5W 2M7,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9906552,-81.212471,2016
550 COMMISSIONERS RD W,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,31.74452,0.0,0.0,0.0,0.0,,FIRE HALL # 03,Fire stations and associated offices and facilities,N6K 1B7,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9538022285714,-81.29185048571429,2016
807 COLBORNE ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,29.969759999999997,0.0,0.0,0.0,0.0,,FIRE HALL # 04,Fire stations and associated offices and facilities,N6A 3Z8,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.999573999999996,-81.24660240000001,2016
751 DEVERON CRES,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.01078,0.0,0.0,0.0,0.0,,FIRE HALL # 05,Fire stations and associated offices and facilities,N5Z 5E6,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9630559,-81.19554000000002,2016
590 OXFORD ST W,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,30.20875,0.0,0.0,0.0,0.0,,FIRE HALL # 06,Fire stations and associated offices and facilities,N6H 1T9,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.98349879999999,-81.2933117666667,2016
1295 WEBSTER ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.9016,0.0,0.0,0.0,0.0,,FIRE HALL # 07,Fire stations and associated offices and facilities,N5V 3P8,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.023386,-81.212058,2016
1565 WESTERN RD,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,26.323009999999996,0.0,0.0,0.0,0.0,,FIRE HALL # 08,Fire stations and associated offices and facilities,N6G 1H5,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.020373,-81.279351,2016
746 WELLINGTON RD,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.9883,0.0,0.0,0.0,0.0,,FIRE HALL # 09,Fire stations and associated offices and facilities,N6C 4R2,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.948062781145204,-81.22765730375059,2016
