_geojson,Address,Annual Flow,Average Hours Per Week,City,Coal,Comments,District Cool,District Heat,Electricity,Emission Factor1,Emission Factor2,Energy Intensity (ekWh/Mega Litres),Energy Intensity (ekWh/sqft),Fuel Oil 1 & 2,Fuel Oil 4 & 6,GHG Emissions (Kg),Natural Gas,Notes,Operation Name,Operation Type,Postal Code,Propane,Renewable1,Renewable2,Total Floor Area,Unit1,Unit10,Unit2,Unit3,Unit4,Unit5,Unit6,Unit7,Unit8,Unit9,Wood,full_address,geocode,lat,lng,year
"{""type"":""Feature"",""id"":10,""geometry"":{""type"":""Point"",""coordinates"":[-81.2304173,42.98485520000001]},""properties"":{""Address"":""663 BATHURST ST"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":5.8432900000000005,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""AJ TYLER BLDG-PKG LOT"",""Operation Type"":""Parking garages"",""Postal Code"":""N5Z 1P8"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.98485520000001,""lng"":-81.2304173,""year"":2015,""index"":10}}",663 BATHURST ST,0,168,LONDON,0,,0,0,0,0,0,0,5.8432900000000005,0,0,0,0,,AJ TYLER BLDG-PKG LOT,Parking garages,N5Z 1P8,0,0,0,0,Square feet,,kWh,,,,,,,,0,,,42.98485520000001,-81.2304173,2015
"{""type"":""Feature"",""id"":11,""geometry"":{""type"":""Point"",""coordinates"":[-81.2304173,42.98485520000001]},""properties"":{""Address"":""663 BATHURST ST"",""Annual Flow"":0,""Average Hours Per Week"":50,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":17.72597,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""AJ TYLER BLDG-WATER/SEWER BLDG"",""Operation Type"":""Storage facilities where equipment or vehicles are maintained, repaired or stored"",""Postal Code"":""N5Z 1P8"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":"""",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.98485520000001,""lng"":-81.2304173,""year"":2015,""index"":11}}",663 BATHURST ST,0,50,LONDON,0,,0,0,0,0,0,0,17.72597,0,0,0,0,,AJ TYLER BLDG-WATER/SEWER BLDG,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N5Z 1P8,0,0,0,0,Square feet,,,Cubic Meter,,,,,,,0,,,42.98485520000001,-81.2304173,2015
"{""type"":""Feature"",""id"":12,""geometry"":{""type"":""Point"",""coordinates"":[-81.16855024517321,43.000208949925785]},""properties"":{""Address"":""1948 WAVELL ST"",""Annual Flow"":0,""Average Hours Per Week"":126,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":44.93578,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""ARGYLE ARENA"",""Operation Type"":""Indoor recreational facilities"",""Postal Code"":""N5V 1P4"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":43.000208949925785,""lng"":-81.16855024517321,""year"":2015,""index"":12}}",1948 WAVELL ST,0,126,LONDON,0,,0,0,0,0,0,0,44.93578,0,0,0,0,,ARGYLE ARENA,Indoor recreational facilities,N5V 1P4,0,0,0,0,Square feet,,kWh,Cubic Meter,,,,,,,0,,,43.000208949925785,-81.16855024517321,2015
"{""type"":""Feature"",""id"":14,""geometry"":{""type"":""Point"",""coordinates"":[-81.2602432483871,42.9549594]},""properties"":{""Address"":""555 WHARNCLIFFE RD S"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":1.65305,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":67.09504,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BASIL GROVER PK"",""Operation Type"":""Other"",""Postal Code"":""N6J 2A1"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9549594,""lng"":-81.2602432483871,""year"":2015,""index"":13}}",555 WHARNCLIFFE RD S,0,168,LONDON,0,,0,0,0,0,0,0,1.65305,0,0,67.09504,0,,BASIL GROVER PK,Other,N6J 2A1,0,0,0,0,Square feet,,kWh,,,,,,,,0,,,42.9549594,-81.2602432483871,2015
"{""type"":""Feature"",""id"":15,""geometry"":{""type"":""Point"",""coordinates"":[-81.2773,42.9662951]},""properties"":{""Address"":""326 BEACHWOOD AVE"",""Annual Flow"":200,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":6.57045,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":53.283719999999995,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BEACHWOOD"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6J 1K4"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9662951,""lng"":-81.2773,""year"":2015,""index"":14}}",326 BEACHWOOD AVE,200,168,LONDON,0,,0,0,0,0,0,6.57045,0,0,0,53.283719999999995,0,,BEACHWOOD,Facilities related to the pumping of sewage,N6J 1K4,0,0,0,0,Square feet,,kWh,,,,,,,,0,,,42.9662951,-81.2773,2015
"{""type"":""Feature"",""id"":16,""geometry"":{""type"":""Point"",""coordinates"":[-81.2933324,42.9613026]},""properties"":{""Address"":""201 WONDERLAND RD S"",""Annual Flow"":2779.98,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":95.06279,""Energy Intensity (ekWh/sqft)"":220.22721,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BERKSHIRE PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6K 3T3"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9613026,""lng"":-81.2933324,""year"":2015,""index"":15}}",201 WONDERLAND RD S,2779.98,168,LONDON,0,,0,0,0,0,0,95.06279,220.22721,0,0,0,0,,BERKSHIRE PUMP STN,Facilities related to the pumping of sewage,N6K 3T3,0,0,0,0,Square feet,,kWh,,,,,,,,0,,,42.9613026,-81.2933324,2015
"{""type"":""Feature"",""id"":17,""geometry"":{""type"":""Point"",""coordinates"":[-81.2612008102205,42.982714156951104]},""properties"":{""Address"":""78 RIVERSIDE DR"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":8.96643,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BLACKBURN FOUNTAIN-THAMES RIVER"",""Operation Type"":""Other"",""Postal Code"":""N6H 1B4"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.982714156951104,""lng"":-81.2612008102205,""year"":2015,""index"":16}}",78 RIVERSIDE DR,0,168,LONDON,0,,0,0,0,0,0,0,8.96643,0,0,0,0,,BLACKBURN FOUNTAIN-THAMES RIVER,Other,N6H 1B4,0,0,0,0,Square feet,,kWh,,,,,,,,0,,,42.982714156951104,-81.2612008102205,2015
"{""type"":""Feature"",""id"":18,""geometry"":{""type"":""Point"",""coordinates"":[-81.15576300000002,43.006627]},""properties"":{""Address"":""141 BONAVENTURE DR"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":716.69742,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0.10239,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":29.06065,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BONAVENTURE MEADOWS-SPLASH PAD"",""Operation Type"":""Other"",""Postal Code"":""N5V 4S6"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":43.006627,""lng"":-81.15576300000002,""year"":2015,""index"":17}}",141 BONAVENTURE DR,0,168,LONDON,0,,0,0,716.69742,0,0,0,0.10239,0,0,29.06065,0,,BONAVENTURE MEADOWS-SPLASH PAD,Other,N5V 4S6,0,0,0,0,Square feet,,kWh,,,,,,,,0,,,43.006627,-81.15576300000002,2015
"{""type"":""Feature"",""id"":19,""geometry"":{""type"":""Point"",""coordinates"":[-81.2706747389808,42.9293558617346]},""properties"":{""Address"":""1451 WHARNCLIFFE RD S"",""Annual Flow"":155.05,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":354.7228,""Energy Intensity (ekWh/sqft)"":146.66605,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BOSTWICK PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6L 1J9"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":375,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9293558617346,""lng"":-81.2706747389808,""year"":2015,""index"":18}}",1451 WHARNCLIFFE RD S,155.05,168,LONDON,0,,0,0,0,0,0,354.7228,146.66605,0,0,0,0,,BOSTWICK PUMP STN,Facilities related to the pumping of sewage,N6L 1J9,0,0,0,375,Square feet,,kWh,,,,,,,,0,,,42.9293558617346,-81.2706747389808,2015
"{""type"":""Feature"",""id"":20,""geometry"":{""type"":""Point"",""coordinates"":[-81.2186794443261,42.9966771347937]},""properties"":{""Address"":""530 CHARLOTTE ST"",""Annual Flow"":0,""Average Hours Per Week"":126,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":21.33532,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BOYLE CC"",""Operation Type"":""Community centres"",""Postal Code"":""N5W 4A4"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9966771347937,""lng"":-81.2186794443261,""year"":2015,""index"":19}}",530 CHARLOTTE ST,0,126,LONDON,0,,0,0,0,0,0,0,21.33532,0,0,0,0,,BOYLE CC,Community centres,N5W 4A4,0,0,0,0,Square feet,,kWh,Cubic Meter,,,,,,,0,,,42.9966771347937,-81.2186794443261,2015
"{""type"":""Feature"",""id"":21,""geometry"":{""type"":""Point"",""coordinates"":[-81.2673897,42.9745474]},""properties"":{""Address"":""24 BROOKDALE AVE"",""Annual Flow"":35.66,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":144.81228000000004,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":209.39011000000002,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BROOKDALE PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6J 2W4"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9745474,""lng"":-81.2673897,""year"":2015,""index"":20}}",24 BROOKDALE AVE,35.66,168,LONDON,0,,0,0,0,0,0,144.81228000000004,0,0,0,209.39011000000002,0,,BROOKDALE PUMP STN,Facilities related to the pumping of sewage,N6J 2W4,0,0,0,0,Square feet,,kWh,,,,,,,,0,,,42.9745474,-81.2673897,2015
"{""type"":""Feature"",""id"":22,""geometry"":{""type"":""Point"",""coordinates"":[-81.2648525560892,43.00869665]},""properties"":{""Address"":""37 TOWER LN"",""Annual Flow"":259.78,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":94.63689000000001,""Energy Intensity (ekWh/sqft)"":87.80275,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":996.8632699999999,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BROUGHDALE PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6A 3L1"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":280,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":43.00869665,""lng"":-81.2648525560892,""year"":2015,""index"":21}}",37 TOWER LN,259.78,168,LONDON,0,,0,0,0,0,0,94.63689000000001,87.80275,0,0,996.8632699999999,0,,BROUGHDALE PUMP STN,Facilities related to the pumping of sewage,N6A 3L1,0,0,0,280,Square feet,,kWh,,,,,,,,0,,,43.00869665,-81.2648525560892,2015
"{""type"":""Feature"",""id"":24,""geometry"":{""type"":""Point"",""coordinates"":[-81.3361288,42.957150899999995]},""properties"":{""Address"":""1308 NORMAN AVE"",""Annual Flow"":0,""Average Hours Per Week"":126,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":41.12925,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BYRON CC - POLE BASE"",""Operation Type"":""Community centres"",""Postal Code"":""N6K 2A3"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.957150899999995,""lng"":-81.3361288,""year"":2015,""index"":22}}",1308 NORMAN AVE,0,126,LONDON,0,,0,0,0,0,0,0,41.12925,0,0,0,0,,BYRON CC - POLE BASE,Community centres,N6K 2A3,0,0,0,0,Square feet,,kWh,Cubic Meter,,,,,,,0,,,42.957150899999995,-81.3361288,2015
"{""type"":""Feature"",""id"":25,""geometry"":{""type"":""Point"",""coordinates"":[-81.3361288,42.957150899999995]},""properties"":{""Address"":""1308 NORMAN AVE"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":12.25583,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":765.30209,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BYRON CC & POOL"",""Operation Type"":""Indoor swimming pools"",""Postal Code"":""N6K 2A3"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.957150899999995,""lng"":-81.3361288,""year"":2015,""index"":23}}",1308 NORMAN AVE,0,168,LONDON,0,,0,0,0,0,0,0,12.25583,0,0,765.30209,0,,BYRON CC & POOL,Indoor swimming pools,N6K 2A3,0,0,0,0,Square feet,,kWh,,,,,,,,0,,,42.957150899999995,-81.3361288,2015
"{""type"":""Feature"",""id"":26,""geometry"":{""type"":""Point"",""coordinates"":[-81.3361288,42.957150899999995]},""properties"":{""Address"":""1308 NORMAN AVE"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":1.29409,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":80.80811,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BYRON CC-TENNIS COURTS"",""Operation Type"":""Community centres"",""Postal Code"":""N6K 2A3"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.957150899999995,""lng"":-81.3361288,""year"":2015,""index"":24}}",1308 NORMAN AVE,0,168,LONDON,0,,0,0,0,0,0,0,1.29409,0,0,80.80811,0,,BYRON CC-TENNIS COURTS,Community centres,N6K 2A3,0,0,0,0,Square feet,,kWh,,,,,,,,0,,,42.957150899999995,-81.3361288,2015
"{""type"":""Feature"",""id"":28,""geometry"":{""type"":""Point"",""coordinates"":[-81.2407877451613,42.9863589580645]},""properties"":{""Address"":""380 DUNDAS ST"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":0.62056,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":50.32509,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CAMPBELL MEMORIAL PARK"",""Operation Type"":""Other"",""Postal Code"":""N6B 1V7"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9863589580645,""lng"":-81.2407877451613,""year"":2015,""index"":25}}",380 DUNDAS ST,0,168,LONDON,0,,0,0,0,0,0,0,0.62056,0,0,50.32509,0,,CAMPBELL MEMORIAL PARK,Other,N6B 1V7,0,0,0,0,Square feet,,kWh,,,,,,,,0,,,42.9863589580645,-81.2407877451613,2015
"{""type"":""Feature"",""id"":29,""geometry"":{""type"":""Point"",""coordinates"":[-81.30254588682091,43.0028073343031]},""properties"":{""Address"":""1045 WONDERLAND RD N"",""Annual Flow"":0,""Average Hours Per Week"":126,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":70.80963,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CANADA GAMES AQUATIC CTR"",""Operation Type"":""Indoor swimming pools"",""Postal Code"":""N6G 2Y9"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":43.0028073343031,""lng"":-81.30254588682091,""year"":2015,""index"":26}}",1045 WONDERLAND RD N,0,126,LONDON,0,,0,0,0,0,0,0,70.80963,0,0,0,0,,CANADA GAMES AQUATIC CTR,Indoor swimming pools,N6G 2Y9,0,0,0,0,Square feet,,kWh,Cubic Meter,,,,,,,0,,,43.0028073343031,-81.30254588682091,2015
"{""type"":""Feature"",""id"":30,""geometry"":{""type"":""Point"",""coordinates"":[-81.23405600000002,43.005562]},""properties"":{""Address"":""675 GROSVENOR ST"",""Annual Flow"":0,""Average Hours Per Week"":126,""City"":""LONDON"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":36.51407,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CARLING ARENA"",""Operation Type"":""Indoor ice rinks"",""Postal Code"":""N5Y 3T5"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":43.005562,""lng"":-81.23405600000002,""year"":2015,""index"":27}}",675 GROSVENOR ST,0,126,LONDON,0,,0,0,0,0,0,0,36.51407,0,0,0,0,,CARLING ARENA,Indoor ice rinks,N5Y 3T5,0,0,0,0,Square feet,,kWh,Cubic Meter,,,,,,,0,,,43.005562,-81.23405600000002,2015
